dataset_nombre,dataset_muestras,dataset_caracteristicas,dataset_clases,dataset_desbalanceado,prep_categoricas,prep_numericas,prep_encoding,prep_escalado,trans_metodo,trans_parametros,trans_resolucion,trans_tiempo_seg,lote,total_folds,fold_actual,estado,valido,error,ruta_salida
heart_failure_clinical_records_dataset_Original_FOLD4_TRAIN,239,12,2,True,0,12,False,True,EXP_COMBINATION_TRAIN,"{'metodo': 'combination', 'problema': 'classification', 'semilla': 1, 'numero_features': 12}",11x11,0.099738,heart_failure_clinical_records_dataset_Original_LOTE_01_FOLD_4,5,4,COMPLETADO,True,Ninguno,D:\VICTOR\TINTOlib\Image\Experimentos\heart_failure_clinical_records_dataset_Original_LOTE_01\FOLD_4\Imagenes\EXP_COMBINATION_TRAIN
heart_failure_clinical_records_dataset_Original_FOLD4_TEST,60,12,2,True,0,12,False,True,EXP_COMBINATION_TEST,"{'metodo': 'combination', 'problema': 'classification', 'semilla': 1, 'numero_features': 12}",11x11,0.119107,heart_failure_clinical_records_dataset_Original_LOTE_01_FOLD_4,5,4,COMPLETADO,True,Ninguno,D:\VICTOR\TINTOlib\Image\Experimentos\heart_failure_clinical_records_dataset_Original_LOTE_01\FOLD_4\Imagenes\EXP_COMBINATION_TEST
heart_failure_clinical_records_dataset_Original_FOLD4_TRAIN,239,12,2,True,0,12,False,True,EXP_SUPERTML_TRAIN,"{'metodo': 'supertml', 'problema': 'classification', 'semilla': 1, 'numero_features': 12}",224x224,1.753407,heart_failure_clinical_records_dataset_Original_LOTE_01_FOLD_4,5,4,COMPLETADO,True,Ninguno,D:\VICTOR\TINTOlib\Image\Experimentos\heart_failure_clinical_records_dataset_Original_LOTE_01\FOLD_4\Imagenes\EXP_SUPERTML_TRAIN
heart_failure_clinical_records_dataset_Original_FOLD4_TEST,60,12,2,True,0,12,False,True,EXP_SUPERTML_TEST,"{'metodo': 'supertml', 'problema': 'classification', 'semilla': 1, 'numero_features': 12}",224x224,0.3587,heart_failure_clinical_records_dataset_Original_LOTE_01_FOLD_4,5,4,COMPLETADO,True,Ninguno,D:\VICTOR\TINTOlib\Image\Experimentos\heart_failure_clinical_records_dataset_Original_LOTE_01\FOLD_4\Imagenes\EXP_SUPERTML_TEST
heart_failure_clinical_records_dataset_Original_FOLD4_TRAIN,239,12,2,True,0,12,False,True,EXP_FEATUREWRAP_TRAIN,"{'metodo': 'featurewrap', 'problema': 'classification', 'semilla': 1, 'numero_features': 12, 'size': (4, 4)}",4x4,0.220482,heart_failure_clinical_records_dataset_Original_LOTE_01_FOLD_4,5,4,COMPLETADO,True,Ninguno,D:\VICTOR\TINTOlib\Image\Experimentos\heart_failure_clinical_records_dataset_Original_LOTE_01\FOLD_4\Imagenes\EXP_FEATUREWRAP_TRAIN
heart_failure_clinical_records_dataset_Original_FOLD4_TEST,60,12,2,True,0,12,False,True,EXP_FEATUREWRAP_TEST,"{'metodo': 'featurewrap', 'problema': 'classification', 'semilla': 1, 'numero_features': 12, 'size': (4, 4)}",4x4,0.052212,heart_failure_clinical_records_dataset_Original_LOTE_01_FOLD_4,5,4,COMPLETADO,True,Ninguno,D:\VICTOR\TINTOlib\Image\Experimentos\heart_failure_clinical_records_dataset_Original_LOTE_01\FOLD_4\Imagenes\EXP_FEATUREWRAP_TEST
heart_failure_clinical_records_dataset_Original_FOLD4_TRAIN,239,12,2,True,0,12,False,True,EXP_BIE_TRAIN,"{'metodo': 'bie', 'problema': 'classification', 'semilla': 1, 'numero_features': 12}",32x11,0.171713,heart_failure_clinical_records_dataset_Original_LOTE_01_FOLD_4,5,4,COMPLETADO,True,Ninguno,D:\VICTOR\TINTOlib\Image\Experimentos\heart_failure_clinical_records_dataset_Original_LOTE_01\FOLD_4\Imagenes\EXP_BIE_TRAIN
heart_failure_clinical_records_dataset_Original_FOLD4_TEST,60,12,2,True,0,12,False,True,EXP_BIE_TEST,"{'metodo': 'bie', 'problema': 'classification', 'semilla': 1, 'numero_features': 12}",32x11,0.046904,heart_failure_clinical_records_dataset_Original_LOTE_01_FOLD_4,5,4,COMPLETADO,True,Ninguno,D:\VICTOR\TINTOlib\Image\Experimentos\heart_failure_clinical_records_dataset_Original_LOTE_01\FOLD_4\Imagenes\EXP_BIE_TEST
heart_failure_clinical_records_dataset_Original_FOLD4_TRAIN,239,12,2,True,0,12,False,True,EXP_FOTOMICS_TRAIN,"{'metodo': 'fotomics', 'problema': 'classification', 'semilla': 1, 'numero_features': 12, 'image_dim': 4}",4x4,0.196977,heart_failure_clinical_records_dataset_Original_LOTE_01_FOLD_4,5,4,COMPLETADO,True,Ninguno,D:\VICTOR\TINTOlib\Image\Experimentos\heart_failure_clinical_records_dataset_Original_LOTE_01\FOLD_4\Imagenes\EXP_FOTOMICS_TRAIN
heart_failure_clinical_records_dataset_Original_FOLD4_TEST,60,12,2,True,0,12,False,True,EXP_FOTOMICS_TEST,"{'metodo': 'fotomics', 'problema': 'classification', 'semilla': 1, 'numero_features': 12, 'image_dim': 4}",4x4,0.053537,heart_failure_clinical_records_dataset_Original_LOTE_01_FOLD_4,5,4,COMPLETADO,True,Ninguno,D:\VICTOR\TINTOlib\Image\Experimentos\heart_failure_clinical_records_dataset_Original_LOTE_01\FOLD_4\Imagenes\EXP_FOTOMICS_TEST
heart_failure_clinical_records_dataset_Original_FOLD4_TRAIN,239,12,2,True,0,12,False,True,EXP_DEEPINSIGHT_TRAIN,"{'metodo': 'deepinsight', 'problema': 'classification', 'semilla': 1, 'numero_features': 12, 'image_dim': 4}",4x4,0.188194,heart_failure_clinical_records_dataset_Original_LOTE_01_FOLD_4,5,4,COMPLETADO,True,Ninguno,D:\VICTOR\TINTOlib\Image\Experimentos\heart_failure_clinical_records_dataset_Original_LOTE_01\FOLD_4\Imagenes\EXP_DEEPINSIGHT_TRAIN
heart_failure_clinical_records_dataset_Original_FOLD4_TEST,60,12,2,True,0,12,False,True,EXP_DEEPINSIGHT_TEST,"{'metodo': 'deepinsight', 'problema': 'classification', 'semilla': 1, 'numero_features': 12, 'image_dim': 4}",4x4,0.050285,heart_failure_clinical_records_dataset_Original_LOTE_01_FOLD_4,5,4,COMPLETADO,True,Ninguno,D:\VICTOR\TINTOlib\Image\Experimentos\heart_failure_clinical_records_dataset_Original_LOTE_01\FOLD_4\Imagenes\EXP_DEEPINSIGHT_TEST
